year,kilometers_driven,fuel_type,transmission,owner_type,mileage,engine,power,seats,price
2016,16650,1,1,3,17.0,1198.0,74.0,5.0,6169.377453729669
2018,34696,1,0,3,18.0,1497.0,117.3,5.0,13550.196298373527
2018,42243,0,1,3,27.39,1248.0,74.0,5.0,8390.353337072349
2016,57824,0,1,3,24.0,1120.0,70.0,5.0,6169.377453729669
2011,110000,0,1,3,19.3,1248.0,73.9,5.0,3925.967470555244
2006,63000,1,1,3,16.1,1248.0,74.0,5.0,1794.72798653954
2013,72000,0,0,3,0.0,2179.0,115.0,5.0,17386.427369601795
2013,63455,0,1,3,11.5,2982.0,171.0,7.0,21312.394840157038
2017,17151,0,1,3,27.3,1498.0,98.6,5.0,9422.321929332586
2016,31001,0,1,3,24.3,1248.0,88.5,5.0,8132.361189007291
2014,42109,0,1,3,23.4,1248.0,74.0,5.0,4767.246214245653
2015,55000,0,0,2,21.66,1498.0,103.52,5.0,6393.718452047111
2013,46000,0,0,2,0.0,2179.0,115.0,5.0,29164.329781267526
2013,30852,1,1,3,22.74,796.0,47.3,5.0,2793.0454290521593
2011,65000,1,1,2,16.47,1198.0,73.9,5.0,3365.1149747616373
2015,65000,0,1,3,26.0,1498.0,98.6,5.0,6674.144699943914
2013,72000,0,1,3,23.4,1248.0,74.0,5.0,3017.3864273696017
2014,29000,0,0,3,17.11,1968.0,174.33,5.0,29164.329781267526
2015,32000,1,1,3,17.8,1497.0,117.3,5.0,6169.377453729669
2016,29875,1,1,3,18.16,1196.0,86.8,5.0,5440.26920919798
2018,32539,0,1,3,24.3,1248.0,88.5,5.0,9411.104879416713
2015,83090,0,1,3,19.01,1461.0,108.45,5.0,8962.422882781828
2016,62679,0,1,3,21.19,1396.0,88.73,5.0,7795.849691531127
2010,93000,1,1,3,15.7,1390.0,75.0,5.0,1682.5574873808187
2006,44000,1,1,3,17.7,1497.0,78.0,5.0,1738.6427369601793
2010,78400,1,1,2,15.6,1196.0,70.0,5.0,3084.6887268648343
2014,71300,1,1,3,13.06,1598.0,102.53,5.0,4767.246214245653
2015,18000,1,1,3,20.36,1197.0,78.9,5.0,3196.8592260235555
2019,24013,0,0,3,12.81,1999.0,148.31,7.0,62972.51822770611
2009,99100,1,0,2,9.74,1984.0,208.0,5.0,11217.049915872125
2003,62000,1,1,2,11.3,1298.0,83.1,8.0,1402.1312394840156
2017,14000,0,1,3,26.59,1248.0,74.0,5.0,8412.787436904093
2015,44811,0,0,3,17.11,1968.0,174.33,5.0,28951.205832865955
2014,44000,1,1,3,16.47,1198.0,74.0,5.0,4823.331463825014
2010,136000,0,1,2,11.5,2982.0,171.0,7.0,12338.754907459337
2010,144113,0,1,2,11.5,2982.0,171.0,7.0,13180.033651149746
2012,94989,1,1,3,12.8,2354.0,177.6,5.0,7380.818844643858
2012,58133,0,1,3,22.9,1248.0,74.0,5.0,5384.18395961862
2008,61000,1,1,2,17.5,1198.0,70.0,5.0,1850.8132361189007
2017,27000,0,1,3,17.1,1956.0,170.0,5.0,16825.574873808186
2014,18050,1,1,2,25.4,624.0,37.5,4.0,1121.7049915872126
2007,145277,1,1,3,15.3,1596.0,101.0,5.0,1850.8132361189007
2015,42000,0,1,3,27.62,793.0,47.0,5.0,4038.137969713965
2011,86000,0,1,3,11.5,2982.0,171.0,7.0,12899.607403252943
2015,42150,0,1,3,27.62,793.0,47.0,5.0,4038.137969713965
2015,30158,1,1,3,21.1,814.0,55.2,5.0,3421.200224340998
2011,47000,0,1,2,23.5,1498.0,90.0,5.0,6730.229949523275
2013,39000,1,1,3,16.47,1198.0,74.0,5.0,4206.393718452046
2016,32125,1,1,3,16.2,1199.0,74.0,5.0,6920.919798093101
2017,58829,0,1,3,24.3,1248.0,88.5,5.0,10151.430173864273
2013,67559,1,1,3,19.4,1198.0,86.8,5.0,4542.905215928211
2013,55000,1,1,3,17.5,1298.0,85.8,5.0,4767.246214245653
2018,30000,1,1,3,23.1,998.0,67.04,5.0,4206.393718452046
2016,28000,1,0,3,13.0,1591.0,121.3,5.0,13292.204150308467
2016,31826,0,1,3,22.7,1498.0,89.84,5.0,9242.84913067863
2008,100009,1,1,2,13.1,1997.0,141.1,5.0,7291.082445316882
2019,17201,0,0,3,12.51,2179.0,187.7,7.0,66079.64105440269
2014,74345,0,1,3,15.1,2179.0,140.0,7.0,8973.6399326977
2015,58134,1,1,3,16.47,1198.0,74.0,5.0,5204.711160964665
2010,30566,1,0,3,19.2,1197.0,80.0,5.0,3724.0605720695453
2012,55231,1,1,2,20.36,1197.0,78.9,5.0,3118.3398766124506
2016,67774,0,0,3,14.81,1998.0,163.7,5.0,10039.25967470555
2013,50319,1,0,3,12.0,1991.0,181.03,5.0,24621.424565339315
2013,45000,1,1,3,11.7,2359.0,134.0,5.0,8861.46943353898
2007,43627,1,0,3,11.74,1796.0,186.0,5.0,32529.444756029163
2013,45000,0,1,3,22.07,1199.0,73.9,5.0,3645.541222658441
2014,10500,1,1,3,17.4,1497.0,117.3,5.0,6618.059450364553
2017,21789,0,1,3,24.3,1248.0,88.5,5.0,11082.44531688166
2019,21134,1,1,3,18.6,1197.0,81.86,5.0,9848.569826135725
2011,90000,0,1,2,13.93,2179.0,138.1,7.0,3084.6887268648343
2014,51553,0,1,3,21.64,1461.0,84.8,5.0,6707.795849691531
2011,31000,1,0,3,10.9,2497.0,215.0,5.0,34772.85473920359
2011,67422,1,1,2,14.53,1798.0,138.0,5.0,3982.0527201346044
2015,60519,0,1,3,22.32,1582.0,126.32,5.0,6999.439147504206
2009,34000,0,1,3,19.3,1248.0,73.9,5.0,2456.533931575995
2013,68434,0,1,3,28.4,1248.0,73.75,5.0,6169.377453729669
2014,17000,1,1,3,24.07,998.0,67.1,5.0,2355.5804823331464
2011,43686,1,0,3,10.5,5000.0,503.0,4.0,56825.57487380818
2012,22000,0,0,3,14.84,2143.0,170.0,5.0,15703.869882220975
2013,79225,0,1,3,22.0,1582.0,126.2,5.0,6169.377453729669
2007,63000,1,1,1,14.2,1598.0,102.0,5.0,1346.045989904655
2014,61922,1,1,3,20.4,1197.0,81.8,5.0,5945.036455412226
2015,85000,0,1,3,23.9,1582.0,126.2,5.0,7066.741446999438
2017,26192,0,0,3,17.9,2143.0,168.0,5.0,45395.40100953449
2013,65000,0,1,3,13.0,2982.0,168.5,7.0,18059.450364554123
2014,44999,0,0,3,12.8,1968.0,167.6,5.0,28042.62478968031
2008,81308,0,0,2,13.2,1995.0,170.0,5.0,8917.55468311834
2016,35000,1,1,3,24.7,796.0,47.3,5.0,2972.518227706113
2012,65349,1,1,3,20.92,998.0,67.1,5.0,3151.9910263600673
2012,80000,1,0,3,15.64,1798.0,167.62,5.0,19629.83735277622
2012,61000,1,1,3,16.1,1197.0,85.0,5.0,3701.6264722378014
2019,31817,1,1,3,22.5,998.0,67.04,5.0,5989.904655075715
2016,41000,0,1,3,21.14,1498.0,103.52,5.0,9534.492428491307
2010,82606,1,1,2,16.0,1198.0,90.0,5.0,3017.3864273696017
2015,52000,0,1,3,16.0,2179.0,140.0,7.0,12899.607403252943
2011,50318,1,1,3,18.5,1197.0,85.8,5.0,4554.122265844082
2016,50000,0,0,3,17.9,2143.0,201.15,5.0,54963.54458777341
2012,72000,0,1,3,20.5,1598.0,103.5,5.0,5159.842961301177
2015,63776,0,1,3,24.0,1120.0,70.0,5.0,4441.951766685362
2015,28133,1,1,3,18.6,1197.0,81.86,5.0,6281.54795288839
2017,45000,0,1,3,22.95,1248.0,74.0,5.0,4206.393718452046
2015,55697,0,1,3,22.54,1396.0,88.73,5.0,6169.377453729669
2012,62000,0,1,2,20.5,1598.0,103.5,5.0,3365.1149747616373
2011,48000,1,1,3,16.0,1368.0,90.0,5.0,3365.1149747616373
2010,90246,1,1,3,16.1,1298.0,88.2,5.0,3309.0297251822767
2015,80500,0,1,3,25.0,1396.0,69.0,5.0,2748.177229388671
2012,119000,0,0,3,14.84,2143.0,170.0,5.0,15692.652832305102
2016,28541,0,0,3,11.57,2987.0,254.79,5.0,68143.57823892316
2012,41000,1,1,2,16.8,1497.0,116.3,5.0,5047.672462142456
2010,58000,1,1,2,18.5,1197.0,80.0,5.0,2804.2624789680312
2015,99000,0,1,3,13.0,2982.0,168.5,7.0,22994.952327537856
2014,31200,1,1,3,18.9,1197.0,82.0,5.0,4374.649467190129
2009,85000,0,1,2,15.0,1896.0,105.0,5.0,3925.967470555244
2016,60924,1,0,3,15.63,1499.0,110.4,5.0,9310.151430173864
2012,45000,1,1,3,21.1,814.0,55.2,5.0,2804.2624789680312
2011,44000,1,0,3,19.15,1198.0,75.94,5.0,2972.518227706113
2016,30534,1,0,3,19.0,1199.0,88.7,5.0,8323.051037577117
2016,46399,1,1,3,16.47,1198.0,74.0,5.0,5193.4941110487935
2008,42000,1,1,3,19.7,796.0,46.3,5.0,1222.6584408300619
2011,67000,0,1,3,22.32,1582.0,126.32,5.0,4262.478968031407
2013,58000,0,0,3,10.0,2148.0,170.0,5.0,17666.853617498597
2015,27000,1,1,3,17.57,1193.0,88.7,5.0,5911.385305664609
2012,39566,1,1,2,18.4,1198.0,86.8,5.0,3084.6887268648343
2016,14980,0,1,3,27.3,1498.0,98.6,5.0,8300.616937745372
2017,18491,1,0,3,24.07,998.0,67.1,5.0,4374.649467190129
2000,90000,1,1,2,17.3,993.0,60.0,5.0,785.1934941110487
2015,118211,0,1,3,22.54,1396.0,88.73,5.0,6618.059450364553
2016,63316,0,1,3,22.7,1598.0,118.0,5.0,10745.933819405496
2014,42000,0,0,3,14.21,2143.0,203.0,5.0,27986.539540100952
2015,25648,1,1,3,13.7,1399.0,98.82,7.0,4812.114413909141
2011,67612,0,0,2,14.21,2143.0,203.0,5.0,12899.607403252943
2016,33000,0,1,3,16.0,2179.0,140.0,7.0,10824.4531688166
2015,20000,1,1,3,20.36,1197.0,78.9,5.0,4206.393718452046
2007,143000,1,1,2,14.2,1341.0,82.9,5.0,1233.8754907459338
2014,118218,0,0,3,12.07,2967.0,241.4,7.0,35232.75378575434
2012,99000,0,1,1,12.05,2179.0,120.0,8.0,6730.229949523275
2016,22700,1,1,3,18.7,1199.0,88.7,5.0,6225.462703309029
2017,28000,0,1,3,14.0,2179.0,138.1,7.0,12237.801458216489
2014,62000,0,1,3,15.1,2179.0,140.0,7.0,8132.361189007291
2012,107023,0,1,3,22.07,1199.0,73.9,5.0,4374.649467190129
2012,71082,0,1,3,19.3,1248.0,73.9,5.0,4430.73471676949
2013,60000,0,0,3,15.73,1968.0,174.33,5.0,24677.509814918674
2014,21701,1,1,3,23.1,998.0,67.04,5.0,3791.3628715647783
2011,56000,1,1,3,16.8,1497.0,116.3,5.0,3869.8822209758832
2016,32450,1,1,3,18.6,1197.0,81.83,5.0,6449.803701626472
2016,12500,1,1,3,25.17,799.0,53.3,5.0,3084.6887268648343
2019,20483,0,0,3,17.9,2143.0,136.0,5.0,33987.66124509254
2014,45800,0,1,3,22.7,1498.0,89.84,5.0,8412.787436904093
2015,35441,1,1,3,18.6,1197.0,81.83,5.0,7706.11329220415
2015,86398,0,1,3,12.99,2494.0,100.6,7.0,17049.915872125628
2012,150000,0,1,3,21.64,1461.0,84.8,5.0,3925.967470555244
2014,89000,0,1,3,25.2,1248.0,74.0,5.0,6561.974200785193
2010,68375,1,1,3,19.0,998.0,66.1,5.0,2804.2624789680312
2013,52000,1,1,3,18.6,1197.0,85.8,5.0,4430.73471676949
2017,39000,0,0,3,17.9,2143.0,136.0,5.0,30286.03477285474
2014,68000,1,1,2,16.02,1373.0,93.7,7.0,7571.508693213685
2007,71000,1,1,2,18.9,998.0,67.1,5.0,1682.5574873808187
2012,72003,0,1,3,22.07,1199.0,73.9,5.0,4374.649467190129
2014,135670,0,1,3,22.7,1498.0,89.84,5.0,7347.167694896242
2017,65850,0,1,3,25.1,1498.0,98.6,5.0,10588.895120583285
2015,53920,1,1,3,14.28,1798.0,138.03,5.0,12080.762759394278
2014,58000,0,1,3,15.1,2179.0,140.0,7.0,8412.787436904093
2016,4000,1,1,3,24.7,796.0,47.3,5.0,3365.1149747616373
2010,58000,0,0,3,18.59,2993.0,265.0,5.0,13180.033651149746
2016,29832,1,1,3,21.1,814.0,55.2,5.0,3690.409422321929
2016,71156,0,1,3,26.59,1248.0,74.0,5.0,7291.082445316882
2011,54000,0,0,3,16.55,1968.0,147.51,5.0,20190.689848569826
2009,75000,1,0,2,13.7,1798.0,157.75,5.0,5552.439708356702
2015,39208,1,1,3,17.57,1193.0,88.7,5.0,5070.106561974199
2014,41000,0,1,3,17.0,2149.0,139.07,7.0,8973.6399326977
2013,38622,1,1,3,17.4,1497.0,117.3,5.0,7021.8732473359505
2016,18000,1,1,3,16.95,1498.0,97.7,5.0,8412.787436904093
2012,52000,1,1,3,16.1,1248.0,74.0,5.0,4094.2232192933257
2011,45000,1,0,3,14.4,1598.0,103.6,5.0,3757.711721817162
2014,48656,1,0,3,15.74,1591.0,121.3,5.0,6169.377453729669
2012,79000,0,0,3,22.0,1582.0,126.2,5.0,5888.9512058328655
2012,88000,0,0,3,16.55,1968.0,140.0,5.0,18227.706113292203
2009,92000,1,1,3,15.5,1586.0,103.3,5.0,3028.6034772854737
2019,9000,0,0,3,12.62,2198.0,158.0,7.0,36904.09422321929
2008,50121,1,1,3,20.4,1197.0,83.11,5.0,3825.0140213123946
2014,79000,0,1,3,24.0,1120.0,70.0,5.0,4655.075715086932
2014,46000,0,1,2,20.14,1498.0,88.8,5.0,6618.059450364553
2012,100000,1,0,3,10.0,2496.0,157.7,5.0,12899.607403252943
2015,41000,1,1,3,18.6,1197.0,81.83,5.0,5328.0987100392595
2015,25000,1,0,3,24.07,998.0,67.1,5.0,3925.967470555244
2014,71899,0,1,3,20.77,1248.0,88.76,7.0,8132.361189007291
2016,7100,1,0,3,23.1,998.0,67.04,5.0,4879.416713404374
2018,38171,1,0,2,22.5,999.0,67.0,5.0,5597.307908020191
2013,70359,0,1,3,12.05,2179.0,120.0,8.0,8581.043185642176
2017,26969,0,1,3,22.07,1199.0,73.9,5.0,7739.7644419517665
2011,56500,0,1,3,20.0,1399.0,68.0,5.0,3252.944475602916
2014,40000,0,1,3,20.45,1461.0,83.8,5.0,6449.803701626472
2014,41000,0,1,3,17.0,2200.0,139.01,7.0,8973.6399326977
2017,53105,1,0,3,22.5,999.0,67.0,5.0,4946.719012899607
2013,23000,0,1,3,21.14,1498.0,103.52,5.0,5552.439708356702
2016,80999,0,0,3,16.0,2179.0,140.0,7.0,16152.55187885586
2012,82000,0,1,3,20.0,1399.0,68.05,5.0,3309.0297251822767
2017,68557,0,1,3,15.96,2523.0,62.1,7.0,9130.67863151991
2016,34000,0,1,3,20.64,1498.0,108.5,5.0,9478.407178911944
2015,77000,0,1,3,12.99,2494.0,100.0,8.0,14021.312394840155
2012,48000,0,1,3,15.1,2179.0,140.0,7.0,7291.082445316882
2015,28232,1,1,2,15.8,1499.0,110.0,5.0,8659.562535053281
2011,110000,0,0,3,16.96,1968.0,138.1,5.0,8973.6399326977
2009,120000,0,1,2,13.93,2179.0,138.0,7.0,3365.1149747616373
2013,49000,0,0,3,8.2,2993.0,245.0,4.0,32529.444756029163
2014,22000,1,1,3,16.47,1198.0,74.0,5.0,4610.207515423444
2015,14925,1,1,3,18.5,1197.0,82.9,5.0,6023.5558048233315
2013,75000,0,1,3,20.77,1248.0,88.8,7.0,7347.167694896242
2015,23000,1,1,3,17.4,1497.0,117.3,5.0,7851.934941110488
2014,57000,1,1,3,17.0,1497.0,118.0,5.0,6146.943353897925
2013,76718,0,0,3,16.96,1968.0,138.03,5.0,7302.2994952327535
2016,138000,0,1,3,25.8,1498.0,98.6,5.0,5776.780706674145
2013,140000,0,1,2,15.1,2179.0,140.0,7.0,10095.344924284913
2008,110000,1,0,2,14.53,1798.0,138.1,5.0,3084.6887268648343
2012,73000,0,0,3,22.69,1995.0,190.0,5.0,14021.312394840155
2017,63423,0,1,3,23.0,1498.0,98.96,5.0,8625.911385305664
2013,62132,1,1,3,18.5,1197.0,82.85,5.0,5126.191811553561
2013,51000,1,0,3,16.8,1497.0,118.0,5.0,5047.672462142456
2015,75000,0,1,3,23.2,1248.0,73.94,5.0,5496.354458777342
2008,55410,1,1,3,19.81,1086.0,68.05,5.0,1850.8132361189007
2015,41000,1,1,3,18.2,1199.0,82.4,5.0,3645.541222658441
2012,45000,0,1,3,22.32,1582.0,126.32,5.0,7010.656197420078
2018,53322,1,1,3,15.8,1591.0,121.3,5.0,13606.281547952887
2013,48000,1,1,3,18.2,1199.0,82.4,5.0,3645.541222658441
2013,72000,0,0,3,14.16,1968.0,174.3,5.0,32529.444756029163
2013,50266,1,1,3,17.0,1497.0,118.0,5.0,6203.028603477285
2017,21800,1,1,3,17.0,1497.0,121.36,5.0,9814.91867638811
2014,45000,0,0,2,12.07,2967.0,241.4,7.0,42512.61918115535
2010,62000,1,1,3,20.36,1197.0,78.9,5.0,2692.09197980931
2014,41681,1,1,3,17.0,1197.0,80.0,5.0,5103.757711721817
2011,69313,1,1,2,17.5,1197.0,85.8,5.0,2972.518227706113
2017,49000,0,1,2,25.0,1396.0,69.0,5.0,1794.72798653954
2012,40471,0,0,2,16.2,2993.0,235.0,5.0,28850.252383623105
2013,60000,0,1,3,22.9,1248.0,74.0,5.0,4655.075715086932
2018,1001,1,1,3,19.0,1194.0,94.68,5.0,8109.927089175546
2008,38000,1,1,2,13.9,1599.0,103.2,5.0,2916.4329781267525
2008,66000,0,0,2,16.07,1995.0,181.0,5.0,8132.361189007291
2017,33901,0,1,3,12.8,2494.0,102.0,8.0,16029.164329781266
2011,57000,0,0,2,14.94,2143.0,204.0,5.0,19349.411104879415
2014,60000,0,1,3,23.2,1248.0,73.94,5.0,4879.416713404374
2016,85000,0,1,3,24.3,1248.0,88.5,5.0,9983.174425126192
2016,146000,1,1,2,19.1,1197.0,82.0,5.0,3925.967470555244
2014,56002,0,1,3,26.0,1498.0,98.6,5.0,6842.400448681996
2016,8554,1,1,3,25.17,799.0,53.3,5.0,3589.45597307908
2014,62322,0,1,3,23.59,1364.0,67.06,5.0,5496.354458777342
2015,37929,1,1,3,24.07,998.0,67.1,5.0,4139.091418956814
2016,5400,1,1,3,23.84,1199.0,84.0,5.0,4464.385866517106
2013,60000,0,1,3,21.9,1396.0,90.0,5.0,3309.0297251822767
2014,55730,0,0,3,16.55,1968.0,147.51,5.0,17061.132922041503
2015,62000,0,1,3,28.4,1248.0,74.0,5.0,7066.741446999438
2017,14576,1,1,3,17.0,1198.0,73.75,5.0,7504.206393718451
2017,17000,1,0,3,16.0,1497.0,117.3,7.0,10656.197420078519
2009,28000,1,1,3,17.0,1197.0,80.0,5.0,2972.518227706113
2012,58200,0,1,3,14.66,2199.0,194.3,7.0,8412.787436904093
2002,53000,1,1,2,0.0,1497.0,117.3,5.0,2075.154234436343
2018,12278,1,0,3,23.1,998.0,67.04,5.0,6315.1991026360065
2018,17665,1,1,3,15.8,1591.0,121.3,5.0,13213.684800897363
2011,55893,1,1,3,15.04,1598.0,103.6,5.0,3757.711721817162
2015,60586,1,1,3,23.1,998.0,67.04,5.0,4610.207515423444
2015,13500,0,0,3,17.9,2143.0,136.0,5.0,28614.69433538979
2017,30000,1,1,3,22.74,796.0,47.3,5.0,3477.2854739203585
2018,12000,0,0,3,10.91,3198.0,197.0,7.0,37577.11721817162
2017,65000,1,1,3,17.57,1193.0,88.7,5.0,5384.18395961862
2014,38000,1,1,3,16.09,1598.0,103.5,5.0,3914.7504206393714
2012,25000,1,1,2,17.5,1373.0,91.1,7.0,5776.780706674145
2011,100000,0,0,3,14.0,2987.0,224.0,5.0,16163.768928771731
2014,13710,1,1,3,16.2,1199.0,74.0,5.0,5328.0987100392595
2015,100000,0,0,3,12.55,2982.0,168.5,7.0,21312.394840157038
2017,17000,1,1,3,23.1,998.0,67.04,5.0,5496.354458777342
2008,89000,0,0,2,16.07,1995.0,181.0,4.0,7066.741446999438
2006,100173,1,1,2,16.9,1497.0,100.0,5.0,2692.09197980931
2009,97000,1,1,3,13.17,1999.0,114.0,5.0,3365.1149747616373
2016,40190,1,1,3,18.06,1198.0,74.93,5.0,4767.246214245653
2016,29647,0,1,3,20.14,1498.0,88.0,5.0,7066.741446999438
2018,43639,1,1,3,21.1,998.0,100.0,5.0,9141.895681435783
2012,37333,1,1,3,20.36,1197.0,78.9,5.0,3611.890072910824
2018,48407,1,1,3,18.6,1197.0,81.83,5.0,8581.043185642176
2011,25000,1,0,3,10.37,2979.0,306.0,2.0,33651.14974761637
2010,72400,1,1,2,20.36,1197.0,78.9,5.0,2579.9214806505884
2012,18000,1,0,3,13.6,1598.0,181.0,4.0,24677.509814918674
2012,65167,1,1,3,19.4,1198.0,86.8,5.0,3679.192372406057
2016,25418,1,1,3,20.73,1373.0,91.2,5.0,7952.888390353337
2013,38995,0,1,3,19.3,1248.0,73.9,5.0,7246.214245653393
2012,60000,0,1,3,22.07,1199.0,73.9,5.0,4486.81996634885
2011,72000,0,0,3,17.05,1995.0,184.0,5.0,12338.754907459337
2016,31075,0,0,2,12.07,2967.0,241.4,7.0,55849.69153112731
2015,4311,0,1,3,25.83,1498.0,99.0,5.0,5384.18395961862
2017,21000,0,0,3,21.76,1995.0,190.0,5.0,39259.67470555244
2011,54000,0,0,3,14.0,2987.0,224.0,5.0,24666.292765002803
2007,50000,1,1,2,17.3,1061.0,64.0,5.0,1233.8754907459338
2018,13000,1,1,3,21.4,1197.0,83.1,5.0,7403.252944475603
2013,74000,1,1,3,22.0,1197.0,81.8,5.0,5047.672462142456
2009,75000,1,1,2,14.7,1150.0,76.0,5.0,1121.7049915872126
2017,25000,0,1,3,20.14,1498.0,88.0,5.0,7739.7644419517665
2012,139000,0,0,3,0.0,2179.0,115.0,5.0,18788.55860908581
2015,52000,0,0,3,14.16,1968.0,174.3,5.0,28592.260235558046
2015,20000,0,0,3,18.53,1968.0,187.74,5.0,39820.52720134604
2018,32663,0,1,3,24.0,1186.0,73.97,5.0,7044.307347167694
2012,76777,0,1,2,12.05,2179.0,120.0,8.0,5473.920358945597
2016,100303,0,1,3,22.95,1248.0,74.0,5.0,4150.308468872686
2015,43993,1,1,3,21.1,814.0,55.2,5.0,3869.8822209758832
2016,72118,0,1,3,15.4,2179.0,120.0,8.0,11475.042063937184
2010,83000,1,0,2,11.1,2354.0,142.0,5.0,7291.082445316882
2016,7523,1,1,3,16.2,1199.0,74.0,5.0,6898.485698261356
2014,34670,1,1,3,15.1,1196.0,73.0,7.0,3252.944475602916
2016,30000,0,1,3,24.0,1120.0,70.0,5.0,6169.377453729669
2017,17000,0,0,3,10.91,3198.0,197.0,7.0,34772.85473920359
2015,59261,0,1,3,24.0,1186.0,73.97,5.0,4767.246214245653
2016,65210,0,1,3,22.9,1248.0,74.0,5.0,6146.943353897925
2016,19000,1,1,3,18.6,1197.0,81.83,5.0,8132.361189007291
2012,50000,1,1,3,17.5,1298.0,85.8,5.0,3365.1149747616373
2015,47000,0,0,3,22.69,1995.0,190.0,5.0,33090.29725182277
2007,75000,1,1,2,17.7,1497.0,78.0,5.0,1671.3404374649467
2013,54534,1,0,3,16.95,1197.0,78.9,5.0,4094.2232192933257
2018,13000,0,1,3,23.0,1498.0,98.96,5.0,12226.584408300616
2015,48808,1,1,3,23.1,998.0,67.04,5.0,4823.331463825014
2012,63001,0,1,2,20.77,1248.0,88.76,7.0,6853.617498597869
2015,64771,0,1,3,12.8,2494.0,102.0,8.0,17386.427369601795
2016,34634,1,1,3,17.8,1497.0,117.3,5.0,7739.7644419517665
2012,69242,1,1,3,19.1,1197.0,85.8,5.0,5260.796410544027
2011,33292,1,1,3,18.5,1197.0,85.8,5.0,3578.238923163208
2012,55000,1,0,2,15.0,1396.0,98.6,5.0,4206.393718452046
2019,1000,1,1,3,17.19,1197.0,81.86,5.0,9646.662927650028
2011,80000,1,1,2,17.0,1497.0,118.0,5.0,4318.5642176107685
2016,65003,0,0,3,13.6,4134.0,382.0,5.0,76085.24957936062
2019,16573,1,1,3,17.8,1198.0,86.7,5.0,10443.073471676948
2015,53000,1,1,3,18.6,1197.0,81.83,5.0,6169.377453729669
2017,50129,0,1,3,19.67,1582.0,126.2,5.0,14918.676388109927
2013,63716,0,0,3,15.73,1968.0,174.33,5.0,25799.214806505886
2018,11000,1,1,3,24.7,796.0,47.3,5.0,3757.711721817162
2012,115000,0,0,1,15.06,1995.0,177.0,5.0,11217.049915872125
2013,63265,1,1,3,20.36,1197.0,78.9,5.0,3309.0297251822767
2016,20000,0,1,3,21.66,1498.0,108.62,5.0,7571.508693213685
2010,79000,1,1,1,16.47,1198.0,73.9,5.0,2736.9601794727987
2015,41000,1,1,3,20.73,1373.0,91.1,5.0,6561.974200785193
2015,26323,1,0,3,17.21,1197.0,103.5,5.0,8300.616937745372
2016,76000,0,1,3,24.4,1120.0,71.0,5.0,4262.478968031407
2008,69972,1,1,3,13.5,1799.0,130.0,5.0,4262.478968031407
2008,69000,1,1,3,17.7,1497.0,78.0,5.0,3028.6034772854737
2016,65000,0,1,3,15.96,2523.0,62.1,7.0,8087.492989343802
2016,29512,1,1,3,17.4,1497.0,117.3,5.0,8861.46943353898
2017,51000,0,1,3,25.4,1186.0,73.97,5.0,4711.160964666293
2014,58003,0,1,3,19.01,1461.0,108.45,5.0,6449.803701626472
2013,56500,1,0,3,16.98,998.0,66.1,5.0,3869.8822209758832
2014,29063,0,0,3,17.11,1968.0,174.33,5.0,28883.90353337072
2018,46811,0,1,3,16.0,2179.0,140.0,7.0,18609.085810431854
2014,31897,1,1,3,18.06,1198.0,74.96,5.0,5260.796410544027
2009,52100,0,0,2,13.2,1995.0,170.0,5.0,8412.787436904093
2016,73000,0,1,3,13.68,2393.0,147.8,7.0,18508.132361189007
2009,31423,1,1,3,17.0,1497.0,118.0,5.0,2232.192933258553
2014,75180,0,1,3,22.9,1248.0,74.0,5.0,5888.9512058328655
2013,75000,0,1,2,19.64,1461.0,108.45,5.0,6057.206954570947
2014,15000,1,1,3,16.47,1198.0,74.0,5.0,4374.649467190129
2015,12000,1,1,3,17.19,1197.0,81.86,5.0,6505.888951205832
2014,32000,0,0,3,18.12,1995.0,190.0,5.0,34212.00224340998
2017,44504,0,1,3,23.4,1248.0,74.0,5.0,6281.54795288839
2012,66000,0,0,3,0.0,2987.0,165.0,5.0,25799.214806505886
2015,39437,0,1,3,28.4,1248.0,74.0,5.0,5776.780706674145
2017,36931,0,0,3,19.08,1582.0,126.2,5.0,10633.763320246775
2016,17800,1,0,2,21.9,624.0,37.48,4.0,2669.6578799775657
2009,71346,1,1,3,17.5,1298.0,85.8,5.0,4262.478968031407
2015,45000,1,1,2,18.6,1197.0,81.83,5.0,6169.377453729669
2010,85155,1,1,3,17.0,1197.0,80.0,5.0,3982.0527201346044
2015,48823,1,1,3,20.73,1373.0,91.1,5.0,7122.826696578799
2015,37000,0,0,3,12.7,2179.0,187.7,5.0,40381.37969713965
2005,92000,0,1,2,16.1,1405.0,70.0,5.0,1233.8754907459338
2014,36000,1,1,3,17.57,1193.0,88.7,5.0,4150.308468872686
2016,24569,0,1,3,16.0,1997.0,140.0,7.0,15143.01738642737
2008,95000,1,0,1,11.7,2354.0,177.6,5.0,3196.8592260235555
2015,25811,1,1,2,25.4,624.0,37.5,4.0,2389.2316320807627
2015,65000,0,1,3,22.7,1582.0,126.2,5.0,8693.213684800898
2017,100400,0,1,3,25.0,1396.0,69.0,5.0,3196.8592260235555
2014,76414,0,1,3,25.8,1498.0,98.6,5.0,5552.439708356702
2012,82103,0,1,3,15.1,2179.0,140.0,7.0,6954.570947840717
2013,98000,0,0,3,18.56,1995.0,190.0,5.0,19629.83735277622
2010,45252,1,1,3,18.9,1197.0,81.86,5.0,2523.836231071228
